sample_id,dataset_name,audio_path,tab_path,split
clean_stratocaster_clean_bridge/U2 - Wake Up Dead Man - gp4__1 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_bridge/U2 - Wake Up Dead Man - gp4__1 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/U2 - Wake Up Dead Man - gp4__1 - Electric Jazz Guitar.gp5,train
clean_stratocaster_clean_neck/U2 - Wake Up Dead Man - gp4__1 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/U2 - Wake Up Dead Man - gp4__1 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/U2 - Wake Up Dead Man - gp4__1 - Electric Jazz Guitar.gp5,train
clean_vintage_clean_bridge/U2 - Wake Up Dead Man - gp4__1 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/U2 - Wake Up Dead Man - gp4__1 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/U2 - Wake Up Dead Man - gp4__1 - Electric Jazz Guitar.gp5,train
clean_vintage_clean_neck/U2 - Wake Up Dead Man - gp4__1 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/U2 - Wake Up Dead Man - gp4__1 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/U2 - Wake Up Dead Man - gp4__1 - Electric Jazz Guitar.gp5,train
dist_stratocaster_clean_bridge/System Of A Down - System of a Down - Soil Solo - gp3__1 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_bridge/System Of A Down - System of a Down - Soil Solo - gp3__1 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/System Of A Down - System of a Down - Soil Solo - gp3__1 - Distortion Guitar.gp5,train
dist_stratocaster_clean_neck/System Of A Down - System of a Down - Soil Solo - gp3__1 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_neck/System Of A Down - System of a Down - Soil Solo - gp3__1 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/System Of A Down - System of a Down - Soil Solo - gp3__1 - Distortion Guitar.gp5,train
dist_vintage_clean_bridge/System Of A Down - System of a Down - Soil Solo - gp3__1 - Distortion Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_bridge/System Of A Down - System of a Down - Soil Solo - gp3__1 - Distortion Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/System Of A Down - System of a Down - Soil Solo - gp3__1 - Distortion Guitar.gp5,train
dist_vintage_clean_neck/System Of A Down - System of a Down - Soil Solo - gp3__1 - Distortion Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_neck/System Of A Down - System of a Down - Soil Solo - gp3__1 - Distortion Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/System Of A Down - System of a Down - Soil Solo - gp3__1 - Distortion Guitar.gp5,train
clean_stratocaster_clean_bridge/Donkey Kong Country - DK Island Swing - gp3__2 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_bridge/Donkey Kong Country - DK Island Swing - gp3__2 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Donkey Kong Country - DK Island Swing - gp3__2 - Electric Jazz Guitar.gp5,train
clean_stratocaster_clean_neck/Donkey Kong Country - DK Island Swing - gp3__2 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/Donkey Kong Country - DK Island Swing - gp3__2 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Donkey Kong Country - DK Island Swing - gp3__2 - Electric Jazz Guitar.gp5,train
clean_vintage_clean_bridge/Donkey Kong Country - DK Island Swing - gp3__2 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/Donkey Kong Country - DK Island Swing - gp3__2 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Donkey Kong Country - DK Island Swing - gp3__2 - Electric Jazz Guitar.gp5,train
clean_vintage_clean_neck/Donkey Kong Country - DK Island Swing - gp3__2 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/Donkey Kong Country - DK Island Swing - gp3__2 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Donkey Kong Country - DK Island Swing - gp3__2 - Electric Jazz Guitar.gp5,train
clean_stratocaster_clean_bridge/Third Day - More To This - gp3__2 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_bridge/Third Day - More To This - gp3__2 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Third Day - More To This - gp3__2 - Electric Clean Guitar.gp5,train
clean_stratocaster_clean_neck/Third Day - More To This - gp3__2 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/Third Day - More To This - gp3__2 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Third Day - More To This - gp3__2 - Electric Clean Guitar.gp5,train
clean_vintage_clean_bridge/Third Day - More To This - gp3__2 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/Third Day - More To This - gp3__2 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Third Day - More To This - gp3__2 - Electric Clean Guitar.gp5,train
clean_vintage_clean_neck/Third Day - More To This - gp3__2 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/Third Day - More To This - gp3__2 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Third Day - More To This - gp3__2 - Electric Clean Guitar.gp5,train
"clean_stratocaster_clean_bridge/Petty, Tom - I Won_'t Back Down - gp3__2 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere",SynthTab,"/gpfs/scratch/acw644/SynthTab/clean_stratocaster_clean_bridge/Petty, Tom - I Won_'t Back Down - gp3__2 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac","/data/home/acw644/dadaGP-dataset/singletracks/Petty, Tom - I Won_'t Back Down - gp3__2 - Electric Clean Guitar.gp5",train
"clean_stratocaster_clean_neck/Petty, Tom - I Won_'t Back Down - gp3__2 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere",SynthTab,"/gpfs/scratch/acw644/SynthTab/clean_stratocaster_clean_neck/Petty, Tom - I Won_'t Back Down - gp3__2 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac","/data/home/acw644/dadaGP-dataset/singletracks/Petty, Tom - I Won_'t Back Down - gp3__2 - Electric Clean Guitar.gp5",train
"clean_vintage_clean_bridge/Petty, Tom - I Won_'t Back Down - gp3__2 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo",SynthTab,"/gpfs/scratch/acw644/SynthTab/clean_vintage_clean_bridge/Petty, Tom - I Won_'t Back Down - gp3__2 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac","/data/home/acw644/dadaGP-dataset/singletracks/Petty, Tom - I Won_'t Back Down - gp3__2 - Electric Clean Guitar.gp5",train
"clean_vintage_clean_neck/Petty, Tom - I Won_'t Back Down - gp3__2 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo",SynthTab,"/gpfs/scratch/acw644/SynthTab/clean_vintage_clean_neck/Petty, Tom - I Won_'t Back Down - gp3__2 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo.flac","/data/home/acw644/dadaGP-dataset/singletracks/Petty, Tom - I Won_'t Back Down - gp3__2 - Electric Clean Guitar.gp5",train
clean_stratocaster_clean_bridge/Alienz (Da) - Bholi - gp4__4 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_bridge/Alienz (Da) - Bholi - gp4__4 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Alienz (Da) - Bholi - gp4__4 - Electric Clean Guitar.gp5,train
clean_stratocaster_clean_neck/Alienz (Da) - Bholi - gp4__4 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/Alienz (Da) - Bholi - gp4__4 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Alienz (Da) - Bholi - gp4__4 - Electric Clean Guitar.gp5,train
clean_vintage_clean_bridge/Alienz (Da) - Bholi - gp4__4 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/Alienz (Da) - Bholi - gp4__4 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Alienz (Da) - Bholi - gp4__4 - Electric Clean Guitar.gp5,train
clean_vintage_clean_neck/Alienz (Da) - Bholi - gp4__4 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/Alienz (Da) - Bholi - gp4__4 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Alienz (Da) - Bholi - gp4__4 - Electric Clean Guitar.gp5,train
clean_stratocaster_clean_bridge/Iron Maiden - Weekend Warrior - gp3__5 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_bridge/Iron Maiden - Weekend Warrior - gp3__5 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Iron Maiden - Weekend Warrior - gp3__5 - Electric Clean Guitar.gp5,train
clean_stratocaster_clean_neck/Iron Maiden - Weekend Warrior - gp3__5 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/Iron Maiden - Weekend Warrior - gp3__5 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Iron Maiden - Weekend Warrior - gp3__5 - Electric Clean Guitar.gp5,train
clean_vintage_clean_bridge/Iron Maiden - Weekend Warrior - gp3__5 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/Iron Maiden - Weekend Warrior - gp3__5 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Iron Maiden - Weekend Warrior - gp3__5 - Electric Clean Guitar.gp5,train
clean_vintage_clean_neck/Iron Maiden - Weekend Warrior - gp3__5 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/Iron Maiden - Weekend Warrior - gp3__5 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Iron Maiden - Weekend Warrior - gp3__5 - Electric Clean Guitar.gp5,train
"dist_stratocaster_clean_bridge/Ondes Negatives, Les - DCsert - gp4__1 - Overdriven Guitar__midi/stratocaster_clean_bridge_nonoise_stere",SynthTab,"/gpfs/scratch/acw644/SynthTab/dist_stratocaster_clean_bridge/Ondes Negatives, Les - DCsert - gp4__1 - Overdriven Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac","/data/home/acw644/dadaGP-dataset/singletracks/Ondes Negatives, Les - DCsert - gp4__1 - Overdriven Guitar.gp5",train
"dist_stratocaster_clean_neck/Ondes Negatives, Les - DCsert - gp4__1 - Overdriven Guitar__midi/stratocaster_clean_neck_nonoise_stere",SynthTab,"/gpfs/scratch/acw644/SynthTab/dist_stratocaster_clean_neck/Ondes Negatives, Les - DCsert - gp4__1 - Overdriven Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac","/data/home/acw644/dadaGP-dataset/singletracks/Ondes Negatives, Les - DCsert - gp4__1 - Overdriven Guitar.gp5",train
"dist_vintage_clean_bridge/Ondes Negatives, Les - DCsert - gp4__1 - Overdriven Guitar__midi/vintage_clean_bridge_nonoise_stereo",SynthTab,"/gpfs/scratch/acw644/SynthTab/dist_vintage_clean_bridge/Ondes Negatives, Les - DCsert - gp4__1 - Overdriven Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac","/data/home/acw644/dadaGP-dataset/singletracks/Ondes Negatives, Les - DCsert - gp4__1 - Overdriven Guitar.gp5",train
"dist_vintage_clean_neck/Ondes Negatives, Les - DCsert - gp4__1 - Overdriven Guitar__midi/vintage_clean_neck_nonoise_stereo",SynthTab,"/gpfs/scratch/acw644/SynthTab/dist_vintage_clean_neck/Ondes Negatives, Les - DCsert - gp4__1 - Overdriven Guitar__midi/vintage_clean_neck_nonoise_stereo.flac","/data/home/acw644/dadaGP-dataset/singletracks/Ondes Negatives, Les - DCsert - gp4__1 - Overdriven Guitar.gp5",train
clean_stratocaster_clean_bridge/Unknown (TV-Movie-Games) - Father Ted - gp4__1 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_bridge/Unknown (TV-Movie-Games) - Father Ted - gp4__1 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Unknown (TV-Movie-Games) - Father Ted - gp4__1 - Electric Jazz Guitar.gp5,train
clean_stratocaster_clean_neck/Unknown (TV-Movie-Games) - Father Ted - gp4__1 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/Unknown (TV-Movie-Games) - Father Ted - gp4__1 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Unknown (TV-Movie-Games) - Father Ted - gp4__1 - Electric Jazz Guitar.gp5,train
clean_vintage_clean_bridge/Unknown (TV-Movie-Games) - Father Ted - gp4__1 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/Unknown (TV-Movie-Games) - Father Ted - gp4__1 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Unknown (TV-Movie-Games) - Father Ted - gp4__1 - Electric Jazz Guitar.gp5,train
clean_vintage_clean_neck/Unknown (TV-Movie-Games) - Father Ted - gp4__1 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/Unknown (TV-Movie-Games) - Father Ted - gp4__1 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Unknown (TV-Movie-Games) - Father Ted - gp4__1 - Electric Jazz Guitar.gp5,train
dist_stratocaster_clean_bridge/Pantera - Fucking Hostile (3) - gp3__1 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_bridge/Pantera - Fucking Hostile (3) - gp3__1 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Pantera - Fucking Hostile (3) - gp3__1 - Distortion Guitar.gp5,train
dist_stratocaster_clean_neck/Pantera - Fucking Hostile (3) - gp3__1 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_neck/Pantera - Fucking Hostile (3) - gp3__1 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Pantera - Fucking Hostile (3) - gp3__1 - Distortion Guitar.gp5,train
dist_vintage_clean_bridge/Pantera - Fucking Hostile (3) - gp3__1 - Distortion Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_bridge/Pantera - Fucking Hostile (3) - gp3__1 - Distortion Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Pantera - Fucking Hostile (3) - gp3__1 - Distortion Guitar.gp5,train
dist_vintage_clean_neck/Pantera - Fucking Hostile (3) - gp3__1 - Distortion Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_neck/Pantera - Fucking Hostile (3) - gp3__1 - Distortion Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Pantera - Fucking Hostile (3) - gp3__1 - Distortion Guitar.gp5,train
dist_stratocaster_clean_bridge/John Death - Pharoh - gp4__1 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_bridge/John Death - Pharoh - gp4__1 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/John Death - Pharoh - gp4__1 - Distortion Guitar.gp5,train
dist_stratocaster_clean_neck/John Death - Pharoh - gp4__1 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_neck/John Death - Pharoh - gp4__1 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/John Death - Pharoh - gp4__1 - Distortion Guitar.gp5,train
dist_vintage_clean_bridge/John Death - Pharoh - gp4__1 - Distortion Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_bridge/John Death - Pharoh - gp4__1 - Distortion Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/John Death - Pharoh - gp4__1 - Distortion Guitar.gp5,train
dist_vintage_clean_neck/John Death - Pharoh - gp4__1 - Distortion Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_neck/John Death - Pharoh - gp4__1 - Distortion Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/John Death - Pharoh - gp4__1 - Distortion Guitar.gp5,train
"dist_stratocaster_clean_bridge/Benetar, Pat - Heartbreaker - gp4__5 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere",SynthTab,"/gpfs/scratch/acw644/SynthTab/dist_stratocaster_clean_bridge/Benetar, Pat - Heartbreaker - gp4__5 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac","/data/home/acw644/dadaGP-dataset/singletracks/Benetar, Pat - Heartbreaker - gp4__5 - Distortion Guitar.gp5",train
"dist_stratocaster_clean_neck/Benetar, Pat - Heartbreaker - gp4__5 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere",SynthTab,"/gpfs/scratch/acw644/SynthTab/dist_stratocaster_clean_neck/Benetar, Pat - Heartbreaker - gp4__5 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac","/data/home/acw644/dadaGP-dataset/singletracks/Benetar, Pat - Heartbreaker - gp4__5 - Distortion Guitar.gp5",train
"dist_vintage_clean_bridge/Benetar, Pat - Heartbreaker - gp4__5 - Distortion Guitar__midi/vintage_clean_bridge_nonoise_stereo",SynthTab,"/gpfs/scratch/acw644/SynthTab/dist_vintage_clean_bridge/Benetar, Pat - Heartbreaker - gp4__5 - Distortion Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac","/data/home/acw644/dadaGP-dataset/singletracks/Benetar, Pat - Heartbreaker - gp4__5 - Distortion Guitar.gp5",train
"dist_vintage_clean_neck/Benetar, Pat - Heartbreaker - gp4__5 - Distortion Guitar__midi/vintage_clean_neck_nonoise_stereo",SynthTab,"/gpfs/scratch/acw644/SynthTab/dist_vintage_clean_neck/Benetar, Pat - Heartbreaker - gp4__5 - Distortion Guitar__midi/vintage_clean_neck_nonoise_stereo.flac","/data/home/acw644/dadaGP-dataset/singletracks/Benetar, Pat - Heartbreaker - gp4__5 - Distortion Guitar.gp5",train
dist_stratocaster_clean_bridge/Aegirson - Awaiting Deliverance - gp4__6 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_bridge/Aegirson - Awaiting Deliverance - gp4__6 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Aegirson - Awaiting Deliverance - gp4__6 - Distortion Guitar.gp5,train
dist_stratocaster_clean_neck/Aegirson - Awaiting Deliverance - gp4__6 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_neck/Aegirson - Awaiting Deliverance - gp4__6 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Aegirson - Awaiting Deliverance - gp4__6 - Distortion Guitar.gp5,train
